mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.9329854011535645,0.05576764772121096,0.004809808731079101,0.0009843071165023714,0.725586780824546,0.06444283790437404,3,26,404,66,0.0388347344294232,0.3032655146732228,0.8148329708786621,"{'colsample_bytree': np.float64(0.725586780824546), 'learning_rate': np.float64(0.06444283790437404), 'max_depth': 3, 'min_child_samples': 26, 'n_estimators': 404, 'num_leaves': 66, 'reg_alpha': np.float64(0.0388347344294232), 'reg_lambda': np.float64(0.3032655146732228), 'subsample': np.float64(0.8148329708786621)}",0.7610619469026548,0.8360655737704918,0.7017543859649122,0.7863247863247863,0.7333333333333333,0.7637080052592358,0.04585849925526735,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.0376948356628417,0.03426478590336739,0.004007959365844726,0.0005556489431676201,0.5959907450776245,0.16729511071964184,7,48,207,19,0.45726516161372854,0.8420230750119814,0.6777520135979492,"{'colsample_bytree': np.float64(0.5959907450776245), 'learning_rate': np.float64(0.16729511071964184), 'max_depth': 7, 'min_child_samples': 48, 'n_estimators': 207, 'num_leaves': 19, 'reg_alpha': np.float64(0.45726516161372854), 'reg_lambda': np.float64(0.8420230750119814), 'subsample': np.float64(0.6777520135979492)}",0.7102803738317757,0.8031496062992126,0.6902654867256637,0.7833333333333333,0.6782608695652174,0.7330579339510405,0.050582976119322984,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.765140724182129,0.8432779194333373,0.009627914428710938,0.004623550348183915,0.6468123430340071,0.14290732004576684,7,20,368,120,0.32295647294124596,0.7951861947687037,0.7083329005048297,"{'colsample_bytree': np.float64(0.6468123430340071), 'learning_rate': np.float64(0.14290732004576684), 'max_depth': 7, 'min_child_samples': 20, 'n_estimators': 368, 'num_leaves': 120, 'reg_alpha': np.float64(0.32295647294124596), 'reg_lambda': np.float64(0.7951861947687037), 'subsample': np.float64(0.7083329005048297)}",0.6972477064220184,0.816,0.7192982456140351,0.8205128205128205,0.743801652892562,0.7593720850882871,0.050304472304439726,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.493200588226318,0.14656284679018666,0.006710052490234375,0.0020179219522915566,0.6633828524233817,0.02490671245503053,9,30,216,76,0.8359801205122058,0.695974206093698,0.763581177765708,"{'colsample_bytree': np.float64(0.6633828524233817), 'learning_rate': np.float64(0.02490671245503053), 'max_depth': 9, 'min_child_samples': 30, 'n_estimators': 216, 'num_leaves': 76, 'reg_alpha': np.float64(0.8359801205122058), 'reg_lambda': np.float64(0.695974206093698), 'subsample': np.float64(0.763581177765708)}",0.7321428571428571,0.8032786885245902,0.7394957983193278,0.8103448275862069,0.7333333333333333,0.763719100981263,0.03534414177875958,8,0.9704641350210971,0.9707112970711297,0.9705882352941176,0.9747899159663865,0.9723991507430998,0.9717905468191661,0.0016574869711393232
1.6094158172607422,0.051158010070105314,0.005852127075195312,0.0014437897467120795,0.5039765920425074,0.039723038107506346,3,36,225,62,0.18286599710730733,0.9346139973397097,0.8553082375373402,"{'colsample_bytree': np.float64(0.5039765920425074), 'learning_rate': np.float64(0.039723038107506346), 'max_depth': 3, 'min_child_samples': 36, 'n_estimators': 225, 'num_leaves': 62, 'reg_alpha': np.float64(0.18286599710730733), 'reg_lambda': np.float64(0.9346139973397097), 'subsample': np.float64(0.8553082375373402)}",0.7017543859649122,0.8387096774193549,0.711864406779661,0.8103448275862069,0.7394957983193278,0.7604338192138925,0.05451400400658921,16,0.9596602972399151,0.9358974358974359,0.9475890985324947,0.9473684210526315,0.9552238805970149,0.9491478266638984,0.008106777931962229
6.10775990486145,0.11022411765807104,0.008058786392211914,0.0026632568353945466,0.7100177544559401,0.1348511524150317,9,26,448,81,0.24773098950115746,0.3559726786512616,0.9031384441857476,"{'colsample_bytree': np.float64(0.7100177544559401), 'learning_rate': np.float64(0.1348511524150317), 'max_depth': 9, 'min_child_samples': 26, 'n_estimators': 448, 'num_leaves': 81, 'reg_alpha': np.float64(0.24773098950115746), 'reg_lambda': np.float64(0.3559726786512616), 'subsample': np.float64(0.9031384441857476)}",0.7272727272727273,0.8130081300813008,0.7017543859649122,0.8205128205128205,0.7258064516129032,0.7576709030889328,0.04914746081908535,26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8.107115507125854,0.06768039867554546,0.010565805435180663,0.006022210647469455,0.40863609317785354,0.03205380169631408,9,51,596,108,0.8554605840110072,0.7036578593800237,0.78966953163493,"{'colsample_bytree': np.float64(0.40863609317785354), 'learning_rate': np.float64(0.03205380169631408), 'max_depth': 9, 'min_child_samples': 51, 'n_estimators': 596, 'num_leaves': 108, 'reg_alpha': np.float64(0.8554605840110072), 'reg_lambda': np.float64(0.7036578593800237), 'subsample': np.float64(0.78966953163493)}",0.7272727272727273,0.8360655737704918,0.6896551724137931,0.8032786885245902,0.7226890756302521,0.7557922475223708,0.054739500754941425,32,0.9936305732484076,0.9978858350951374,0.9957627118644068,0.9957627118644068,0.9957805907172996,0.9957644845579317,0.0013456575546454469
5.914243602752686,0.15519957415579883,0.006385326385498047,0.002884862170730521,0.4587004963906009,0.10340701627219814,15,40,388,108,0.6497736826427634,0.048058924197033726,0.9796582926365544,"{'colsample_bytree': np.float64(0.4587004963906009), 'learning_rate': np.float64(0.10340701627219814), 'max_depth': 15, 'min_child_samples': 40, 'n_estimators': 388, 'num_leaves': 108, 'reg_alpha': np.float64(0.6497736826427634), 'reg_lambda': np.float64(0.048058924197033726), 'subsample': np.float64(0.9796582926365544)}",0.7207207207207207,0.8429752066115702,0.6949152542372882,0.8,0.7166666666666667,0.7550555696472492,0.056602670686357166,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6.008667993545532,0.7794877919016843,0.009914875030517578,0.00840131108420565,0.9320082323788286,0.059569788434925657,3,23,541,110,0.8564898411883223,0.658693631618945,0.6651737708325719,"{'colsample_bytree': np.float64(0.9320082323788286), 'learning_rate': np.float64(0.059569788434925657), 'max_depth': 3, 'min_child_samples': 23, 'n_estimators': 541, 'num_leaves': 110, 'reg_alpha': np.float64(0.8564898411883223), 'reg_lambda': np.float64(0.658693631618945), 'subsample': np.float64(0.6651737708325719)}",0.7130434782608696,0.8360655737704918,0.711864406779661,0.8034188034188035,0.7377049180327869,0.7604194360525226,0.050377187930213375,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.8274033069610596,0.16325315787017414,0.006230068206787109,0.005164184265050906,0.4423412484402579,0.13205966285919998,-1,32,483,46,0.9402302414249576,0.575474177875879,0.7552679704826087,"{'colsample_bytree': np.float64(0.4423412484402579), 'learning_rate': np.float64(0.13205966285919998), 'max_depth': -1, 'min_child_samples': 32, 'n_estimators': 483, 'num_leaves': 46, 'reg_alpha': np.float64(0.9402302414249576), 'reg_lambda': np.float64(0.575474177875879), 'subsample': np.float64(0.7552679704826087)}",0.6851851851851852,0.7933884297520661,0.6949152542372882,0.8166666666666667,0.7333333333333333,0.7446977738349079,0.05234405311449352,47,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.952082061767578,0.03787752806327896,0.006147527694702148,0.0025831863605141323,0.785972931065412,0.09706804919338816,5,47,200,26,0.38610263780077425,0.9611905638239142,0.9621402567824255,"{'colsample_bytree': np.float64(0.785972931065412), 'learning_rate': np.float64(0.09706804919338816), 'max_depth': 5, 'min_child_samples': 47, 'n_estimators': 200, 'num_leaves': 26, 'reg_alpha': np.float64(0.38610263780077425), 'reg_lambda': np.float64(0.9611905638239142), 'subsample': np.float64(0.9621402567824255)}",0.7339449541284404,0.8225806451612904,0.6956521739130435,0.7933884297520661,0.7166666666666667,0.7524465739243015,0.04783960509446296,36,1.0,1.0,1.0,1.0,1.0,1.0,0.0
